154.74 156.55 158.41 160.34 162.33 164.40 166.54 168.76 171.06 173.44 175.92 178.50 181.18 183.97 186.87 189.90 193.05 196.33 199.76 203.33 207.06 210.95 215.00 219.22 223.61 228.16 232.88 237.75 242.75 247.85 253.02 258.20 263.32 268.29 273.01 277.35 281.17 284.33 286.70 288.18 288.68 288.18 286.70 284.33 281.17 277.35 273.01 268.29 263.32 258.20 253.02 247.85 242.75 237.75 232.88 228.16 223.61 219.22 215.00 210.95 207.06 203.33 199.76 196.33 193.05 189.90 186.87 183.97 181.18 178.50 175.92 173.44 171.06 168.76 166.54 164.40 162.33 160.34 158.41 156.55 154.74 153.00 151.31 149.67 148.08 146.53 145.04 143.58 142.17 140.79 139.46 138.15 136.89 135.65 134.45 133.28 132.14 131.02 129.94 128.88 
154.19 155.97 157.79 159.68 161.64 163.66 165.75 167.91 170.15 172.48 174.89 177.39 179.98 182.68 185.48 188.38 191.41 194.55 197.82 201.22 204.75 208.42 212.22 216.16 220.24 224.45 228.78 233.22 237.75 242.33 246.92 251.49 255.95 260.25 264.28 267.95 271.15 273.78 275.73 276.94 277.35 276.94 275.73 273.78 271.15 267.95 264.28 260.25 255.95 251.49 246.92 242.33 237.75 233.22 228.78 224.45 220.24 216.16 212.22 208.42 204.75 201.22 197.82 194.55 191.41 188.38 185.48 182.68 179.98 177.39 174.89 172.48 170.15 167.91 165.75 163.66 161.64 159.68 157.79 155.97 154.19 152.48 150.81 149.20 147.63 146.11 144.64 143.20 141.81 140.45 139.13 137.84 136.59 135.37 134.18 133.02 131.89 130.78 129.71 128.66 
153.61 155.35 157.14 158.99 160.90 162.87 164.91 167.02 169.20 171.46 173.80 176.22 178.73 181.33 184.02 186.82 189.71 192.71 195.83 199.05 202.39 205.84 209.41 213.09 216.88 220.76 224.74 228.78 232.88 236.99 241.09 245.12 249.03 252.76 256.23 259.36 262.07 264.28 265.91 266.92 267.26 266.92 265.91 264.28 262.07 259.36 256.23 252.76 249.03 245.12 241.09 236.99 232.88 228.78 224.74 220.76 216.88 213.09 209.41 205.84 202.39 199.05 195.83 192.71 189.71 186.82 184.02 181.33 178.73 176.22 173.80 171.46 169.20 167.02 164.91 162.87 160.90 158.99 157.14 155.35 153.61 151.93 150.29 148.71 147.16 145.67 144.21 142.80 141.42 140.08 138.78 137.51 136.27 135.06 133.89 132.74 131.62 130.53 129.46 128.42 
153.00 154.70 156.45 158.26 160.13 162.05 164.04 166.09 168.21 170.40 172.67 175.01 177.43 179.93 182.52 185.20 187.97 190.83 193.79 196.85 200.00 203.25 206.59 210.02 213.53 217.12 220.76 224.45 228.16 231.86 235.52 239.09 242.54 245.79 248.79 251.49 253.80 255.68 257.06 257.91 258.20 257.91 257.06 255.68 253.80 251.49 248.79 245.79 242.54 239.09 235.52 231.86 228.16 224.45 220.76 217.12 213.53 210.02 206.59 203.25 200.00 196.85 193.79 190.83 187.97 185.20 182.52 179.93 177.43 175.01 172.67 170.40 168.21 166.09 164.04 162.05 160.13 158.26 156.45 154.70 153.00 151.35 149.74 148.18 146.67 145.20 143.76 142.37 141.01 139.69 138.41 137.15 135.93 134.74 133.58 132.44 131.34 130.25 129.20 128.17 
152.35 154.02 155.74 157.50 159.32 161.20 163.13 165.13 167.19 169.31 171.50 173.76 176.09 178.50 180.99 183.55 186.20 188.92 191.73 194.62 197.59 200.65 203.77 206.97 210.22 213.53 216.88 220.24 223.61 226.94 230.22 233.40 236.44 239.29 241.91 244.24 246.24 247.85 249.03 249.76 250.00 249.76 249.03 247.85 246.24 244.24 241.91 239.29 236.44 233.40 230.22 226.94 223.61 220.24 216.88 213.53 210.22 206.97 203.77 200.65 197.59 194.62 191.73 188.92 186.20 183.55 180.99 178.50 176.09 173.76 171.50 169.31 167.19 165.13 163.13 161.20 159.32 157.50 155.74 154.02 152.35 150.74 149.16 147.63 146.15 144.70 143.29 141.92 140.59 139.28 138.02 136.78 135.57 134.40 133.25 132.13 131.03 129.97 128.92 127.90 
151.68 153.31 154.99 156.71 158.49 160.31 162.19 164.13 166.12 168.18 170.30 172.48 174.72 177.04 179.42 181.87 184.39 186.99 189.65 192.38 195.18 198.05 200.97 203.95 206.97 210.02 213.09 216.16 219.22 222.23 225.17 228.01 230.70 233.22 235.52 237.56 239.29 240.68 241.70 242.33 242.54 242.33 241.70 240.68 239.29 237.56 235.52 233.22 230.70 228.01 225.17 222.23 219.22 216.16 213.09 210.02 206.97 203.95 200.97 198.05 195.18 192.38 189.65 186.99 184.39 181.87 179.42 177.04 174.72 172.48 170.30 168.18 166.12 164.13 162.19 160.31 158.49 156.71 154.99 153.31 151.68 150.10 148.56 147.06 145.60 144.18 142.80 141.45 140.14 138.86 137.61 136.39 135.20 134.04 132.91 131.80 130.72 129.66 128.63 127.62 
150.99 152.58 154.22 155.90 157.62 159.40 161.23 163.10 165.04 167.02 169.07 171.17 173.33 175.55 177.83 180.17 182.57 185.04 187.56 190.14 192.78 195.47 198.20 200.97 203.77 206.59 209.41 212.22 215.00 217.73 220.37 222.91 225.32 227.55 229.57 231.36 232.88 234.09 234.98 235.52 235.70 235.52 234.98 234.09 232.88 231.36 229.57 227.55 225.32 222.91 220.37 217.73 215.00 212.22 209.41 206.59 203.77 200.97 198.20 195.47 192.78 190.14 187.56 185.04 182.57 180.17 177.83 175.55 173.33 171.17 169.07 167.02 165.04 163.10 161.23 159.40 157.62 155.90 154.22 152.58 150.99 149.44 147.93 146.47 145.04 143.64 142.28 140.96 139.67 138.41 137.18 135.98 134.81 133.66 132.55 131.45 130.39 129.34 128.32 127.32 
150.27 151.83 153.42 155.06 156.74 158.46 160.23 162.05 163.92 165.84 167.81 169.83 171.91 174.04 176.22 178.46 180.74 183.08 185.48 187.91 190.39 192.91 195.47 198.05 200.65 203.25 205.84 208.42 210.95 213.42 215.81 218.09 220.24 222.23 224.03 225.61 226.94 228.01 228.78 229.26 229.42 229.26 228.78 228.01 226.94 225.61 224.03 222.23 220.24 218.09 215.81 213.42 210.95 208.42 205.84 203.25 200.65 198.05 195.47 192.91 190.39 187.91 185.48 183.08 180.74 178.46 176.22 174.04 171.91 169.83 167.81 165.84 163.92 162.05 160.23 158.46 156.74 155.06 153.42 151.83 150.27 148.76 147.29 145.85 144.45 143.08 141.75 140.45 139.18 137.94 136.73 135.55 134.40 133.27 132.17 131.09 130.04 129.01 128.00 127.02 
149.53 151.05 152.60 154.19 155.83 157.50 159.22 160.98 162.79 164.64 166.54 168.48 170.48 172.51 174.60 176.73 178.91 181.13 183.39 185.70 188.03 190.39 192.78 195.18 197.59 200.00 202.39 204.75 207.06 209.31 211.47 213.53 215.46 217.24 218.84 220.24 221.43 222.37 223.05 223.47 223.61 223.47 223.05 222.37 221.43 220.24 218.84 217.24 215.46 213.53 211.47 209.31 207.06 204.75 202.39 200.00 197.59 195.18 192.78 190.39 188.03 185.70 183.39 181.13 178.91 176.73 174.60 172.51 170.48 168.48 166.54 164.64 162.79 160.98 159.22 157.50 155.83 154.19 152.60 151.05 149.53 148.06 146.62 145.21 143.84 142.50 141.20 139.92 138.68 137.46 136.27 135.11 133.97 132.86 131.78 130.72 129.68 128.66 127.67 126.70 
148.78 150.25 151.77 153.31 154.90 156.52 158.19 159.89 161.64 163.42 165.25 167.12 169.03 170.98 172.98 175.01 177.08 179.19 181.33 183.50 185.70 187.91 190.14 192.38 194.62 196.85 199.05 201.22 203.33 205.38 207.35 209.21 210.95 212.55 213.98 215.23 216.28 217.12 217.73 218.09 218.22 218.09 217.73 217.12 216.28 215.23 213.98 212.55 210.95 209.21 207.35 205.38 203.33 201.22 199.05 196.85 194.62 192.38 190.14 187.91 185.70 183.50 181.33 179.19 177.08 175.01 172.98 170.98 169.03 167.12 165.25 163.42 161.64 159.89 158.19 156.52 154.90 153.31 151.77 150.25 148.78 147.34 145.93 144.56 143.22 141.91 140.63 139.38 138.15 136.96 135.79 134.65 133.53 132.44 131.37 130.33 129.31 128.30 127.32 126.36 
148.00 149.44 150.91 152.42 153.96 155.53 157.14 158.79 160.47 162.19 163.95 165.75 167.58 169.45 171.35 173.29 175.26 177.25 179.28 181.33 183.39 185.48 187.56 189.65 191.73 193.79 195.83 197.82 199.76 201.63 203.42 205.11 206.68 208.12 209.41 210.53 211.47 212.22 212.76 213.09 213.20 213.09 212.76 212.22 211.47 210.53 209.41 208.12 206.68 205.11 203.42 201.63 199.76 197.82 195.83 193.79 191.73 189.65 187.56 185.48 183.39 181.33 179.28 177.25 175.26 173.29 171.35 169.45 167.58 165.75 163.95 162.19 160.47 158.79 157.14 155.53 153.96 152.42 150.91 149.44 148.00 146.60 145.23 143.89 142.58 141.29 140.04 138.82 137.62 136.45 135.30 134.18 133.08 132.01 130.96 129.93 128.92 127.93 126.97 126.02 
147.22 148.61 150.04 151.50 153.00 154.52 156.08 157.67 159.30 160.95 162.65 164.37 166.12 167.91 169.73 171.57 173.44 175.34 177.25 179.19 181.13 183.08 185.04 186.99 188.92 190.83 192.71 194.55 196.33 198.05 199.68 201.22 202.65 203.95 205.11 206.12 206.97 207.64 208.12 208.42 208.51 208.42 208.12 207.64 206.97 206.12 205.11 203.95 202.65 201.22 199.68 198.05 196.33 194.55 192.71 190.83 188.92 186.99 185.04 183.08 181.13 179.19 177.25 175.34 173.44 171.57 169.73 167.91 166.12 164.37 162.65 160.95 159.30 157.67 156.08 154.52 153.00 151.50 150.04 148.61 147.22 145.85 144.51 143.20 141.92 140.67 139.44 138.24 137.07 135.92 134.80 133.69 132.62 131.56 130.53 129.52 128.52 127.55 126.60 125.66 
146.41 147.77 149.16 150.58 152.03 153.50 155.01 156.55 158.11 159.71 161.33 162.99 164.67 166.38 168.11 169.87 171.65 173.44 175.26 177.08 178.91 180.74 182.57 184.39 186.20 187.97 189.71 191.41 193.05 194.62 196.12 197.52 198.82 200.00 201.05 201.97 202.73 203.33 203.77 204.04 204.12 204.04 203.77 203.33 202.73 201.97 201.05 200.00 198.82 197.52 196.12 194.62 193.05 191.41 189.71 187.97 186.20 184.39 182.57 180.74 178.91 177.08 175.26 173.44 171.65 169.87 168.11 166.38 164.67 162.99 161.33 159.71 158.11 156.55 155.01 153.50 152.03 150.58 149.16 147.77 146.41 145.08 143.78 142.50 141.25 140.03 138.83 137.66 136.51 135.38 134.28 133.20 132.14 131.10 130.09 129.09 128.11 127.16 126.22 125.30 
145.60 146.92 148.27 149.65 151.05 152.48 153.93 155.42 156.93 158.46 160.02 161.61 163.22 164.85 166.51 168.18 169.87 171.57 173.29 175.01 176.73 178.46 180.17 181.87 183.55 185.20 186.82 188.38 189.90 191.34 192.71 194.00 195.18 196.26 197.22 198.05 198.74 199.29 199.68 199.92 200.00 199.92 199.68 199.29 198.74 198.05 197.22 196.26 195.18 194.00 192.71 191.34 189.90 188.38 186.82 185.20 183.55 181.87 180.17 178.46 176.73 175.01 173.29 171.57 169.87 168.18 166.51 164.85 163.22 161.61 160.02 158.46 156.93 155.42 153.93 152.48 151.05 149.65 148.27 146.92 145.60 144.31 143.04 141.79 140.57 139.38 138.20 137.06 135.93 134.83 133.75 132.69 131.65 130.63 129.63 128.66 127.70 126.75 125.83 124.92 
144.78 146.06 147.37 148.71 150.06 151.44 152.85 154.28 155.74 157.21 158.71 160.23 161.78 163.34 164.91 166.51 168.11 169.73 171.35 172.98 174.60 176.22 177.83 179.42 180.99 182.52 184.02 185.48 186.87 188.21 189.47 190.65 191.73 192.71 193.59 194.34 194.97 195.47 195.83 196.04 196.12 196.04 195.83 195.47 194.97 194.34 193.59 192.71 191.73 190.65 189.47 188.21 186.87 185.48 184.02 182.52 180.99 179.42 177.83 176.22 174.60 172.98 171.35 169.73 168.11 166.51 164.91 163.34 161.78 160.23 158.71 157.21 155.74 154.28 152.85 151.44 150.06 148.71 147.37 146.06 144.78 143.52 142.28 141.07 139.88 138.71 137.57 136.45 135.35 134.27 133.21 132.17 131.15 130.15 129.17 128.21 127.27 126.34 125.43 124.54 
143.95 145.20 146.47 147.76 149.07 150.41 151.77 153.14 154.54 155.97 157.41 158.86 160.34 161.83 163.34 164.85 166.38 167.91 169.45 170.98 172.51 174.04 175.55 177.04 178.50 179.93 181.33 182.68 183.97 185.20 186.36 187.45 188.44 189.35 190.14 190.83 191.41 191.86 192.19 192.38 192.45 192.38 192.19 191.86 191.41 190.83 190.14 189.35 188.44 187.45 186.36 185.20 183.97 182.68 181.33 179.93 178.50 177.04 175.55 174.04 172.51 170.98 169.45 167.91 166.38 164.85 163.34 161.83 160.34 158.86 157.41 155.97 154.54 153.14 151.77 150.41 149.07 147.76 146.47 145.20 143.95 142.72 141.52 140.34 139.18 138.04 136.92 135.83 134.75 133.69 132.66 131.64 130.64 129.66 128.70 127.75 126.83 125.92 125.02 124.15 
143.11 144.32 145.55 146.80 148.08 149.37 150.68 152.01 153.36 154.72 156.10 157.50 158.91 160.34 161.78 163.22 164.67 166.12 167.58 169.03 170.48 171.91 173.33 174.72 176.09 177.43 178.73 179.98 181.18 182.32 183.39 184.39 185.31 186.14 186.87 187.51 188.03 188.44 188.74 188.92 188.98 188.92 188.74 188.44 188.03 187.51 186.87 186.14 185.31 184.39 183.39 182.32 181.18 179.98 178.73 177.43 176.09 174.72 173.33 171.91 170.48 169.03 167.58 166.12 164.67 163.22 161.78 160.34 158.91 157.50 156.10 154.72 153.36 152.01 150.68 149.37 148.08 146.80 145.55 144.32 143.11 141.92 140.75 139.60 138.47 137.36 136.27 135.20 134.15 133.11 132.10 131.10 130.12 129.16 128.22 127.29 126.38 125.49 124.61 123.74 
142.27 143.44 144.64 145.85 147.08 148.33 149.59 150.87 152.17 153.48 154.81 156.15 157.50 158.86 160.23 161.61 162.99 164.37 165.75 167.12 168.48 169.83 171.17 172.48 173.76 175.01 176.22 177.39 178.50 179.56 180.55 181.48 182.32 183.08 183.76 184.34 184.82 185.20 185.48 185.64 185.70 185.64 185.48 185.20 184.82 184.34 183.76 183.08 182.32 181.48 180.55 179.56 178.50 177.39 176.22 175.01 173.76 172.48 171.17 169.83 168.48 167.12 165.75 164.37 162.99 161.61 160.23 158.86 157.50 156.15 154.81 153.48 152.17 150.87 149.59 148.33 147.08 145.85 144.64 143.44 142.27 141.11 139.97 138.86 137.75 136.67 135.61 134.56 133.53 132.52 131.53 130.56 129.60 128.66 127.73 126.82 125.92 125.05 124.18 123.33 
141.42 142.56 143.72 144.89 146.08 147.29 148.51 149.74 150.99 152.25 153.53 154.81 156.10 157.41 158.71 160.02 161.33 162.65 163.95 165.25 166.54 167.81 169.07 170.30 171.50 172.67 173.80 174.89 175.92 176.91 177.83 178.68 179.47 180.17 180.79 181.33 181.77 182.12 182.37 182.52 182.57 182.52 182.37 182.12 181.77 181.33 180.79 180.17 179.47 178.68 177.83 176.91 175.92 174.89 173.80 172.67 171.50 170.30 169.07 167.81 166.54 165.25 163.95 162.65 161.33 160.02 158.71 157.41 156.10 154.81 153.53 152.25 150.99 149.74 148.51 147.29 146.08 144.89 143.72 142.56 141.42 140.30 139.19 138.10 137.03 135.98 134.94 133.92 132.92 131.93 130.96 130.00 129.06 128.14 127.23 126.34 125.46 124.60 123.75 122.92 
140.57 141.68 142.80 143.93 145.08 146.25 147.42 148.61 149.82 151.03 152.25 153.48 154.72 155.97 157.21 158.46 159.71 160.95 162.19 163.42 164.64 165.84 167.02 168.18 169.31 170.40 171.46 172.48 173.44 174.36 175.21 176.01 176.73 177.39 177.96 178.46 178.87 179.19 179.42 179.56 179.61 179.56 179.42 179.19 178.87 178.46 177.96 177.39 176.73 176.01 175.21 174.36 173.44 172.48 171.46 170.40 169.31 168.18 167.02 165.84 164.64 163.42 162.19 160.95 159.71 158.46 157.21 155.97 154.72 153.48 152.25 151.03 149.82 148.61 147.42 146.25 145.08 143.93 142.80 141.68 140.57 139.48 138.41 137.35 136.31 135.28 134.27 133.27 132.29 131.33 130.38 129.44 128.52 127.62 126.73 125.85 124.99 124.15 123.31 122.49 
139.72 140.79 141.88 142.98 144.09 145.21 146.35 147.49 148.65 149.82 150.99 152.17 153.36 154.54 155.74 156.93 158.11 159.30 160.47 161.64 162.79 163.92 165.04 166.12 167.19 168.21 169.20 170.15 171.06 171.91 172.71 173.44 174.12 174.72 175.26 175.71 176.09 176.39 176.60 176.73 176.78 176.73 176.60 176.39 176.09 175.71 175.26 174.72 174.12 173.44 172.71 171.91 171.06 170.15 169.20 168.21 167.19 166.12 165.04 163.92 162.79 161.64 160.47 159.30 158.11 156.93 155.74 154.54 153.36 152.17 150.99 149.82 148.65 147.49 146.35 145.21 144.09 142.98 141.88 140.79 139.72 138.66 137.62 136.59 135.57 134.57 133.59 132.62 131.66 130.72 129.79 128.88 127.98 127.09 126.22 125.36 124.52 123.68 122.87 122.06 
138.87 139.91 140.96 142.02 143.10 144.18 145.28 146.38 147.49 148.61 149.74 150.87 152.01 153.14 154.28 155.42 156.55 157.67 158.79 159.89 160.98 162.05 163.10 164.13 165.13 166.09 167.02 167.91 168.76 169.55 170.30 170.98 171.61 172.17 172.67 173.09 173.44 173.72 173.92 174.04 174.08 174.04 173.92 173.72 173.44 173.09 172.67 172.17 171.61 170.98 170.30 169.55 168.76 167.91 167.02 166.09 165.13 164.13 163.10 162.05 160.98 159.89 158.79 157.67 156.55 155.42 154.28 153.14 152.01 150.87 149.74 148.61 147.49 146.38 145.28 144.18 143.10 142.02 140.96 139.91 138.87 137.84 136.83 135.83 134.84 133.87 132.91 131.96 131.02 130.10 129.20 128.30 127.42 126.56 125.70 124.86 124.03 123.22 122.42 121.62 
138.02 139.02 140.04 141.07 142.11 143.16 144.21 145.28 146.35 147.42 148.51 149.59 150.68 151.77 152.85 153.93 155.01 156.08 157.14 158.19 159.22 160.23 161.23 162.19 163.13 164.04 164.91 165.75 166.54 167.28 167.98 168.62 169.20 169.73 170.19 170.58 170.91 171.17 171.35 171.46 171.50 171.46 171.35 171.17 170.91 170.58 170.19 169.73 169.20 168.62 167.98 167.28 166.54 165.75 164.91 164.04 163.13 162.19 161.23 160.23 159.22 158.19 157.14 156.08 155.01 153.93 152.85 151.77 150.68 149.59 148.51 147.42 146.35 145.28 144.21 143.16 142.11 141.07 140.04 139.02 138.02 137.02 136.04 135.06 134.10 133.16 132.22 131.30 130.39 129.49 128.60 127.73 126.87 126.02 125.18 124.36 123.55 122.75 121.96 121.18 
137.17 138.14 139.13 140.12 141.13 142.14 143.16 144.18 145.21 146.25 147.29 148.33 149.37 150.41 151.44 152.48 153.50 154.52 155.53 156.52 157.50 158.46 159.40 160.31 161.20 162.05 162.87 163.66 164.40 165.10 165.75 166.35 166.89 167.38 167.81 168.18 168.48 168.72 168.89 169.00 169.03 169.00 168.89 168.72 168.48 168.18 167.81 167.38 166.89 166.35 165.75 165.10 164.40 163.66 162.87 162.05 161.20 160.31 159.40 158.46 157.50 156.52 155.53 154.52 153.50 152.48 151.44 150.41 149.37 148.33 147.29 146.25 145.21 144.18 143.16 142.14 141.13 140.12 139.13 138.14 137.17 136.20 135.24 134.30 133.37 132.44 131.53 130.63 129.74 128.87 128.00 127.15 126.31 125.48 124.66 123.85 123.06 122.27 121.50 120.74 
136.32 137.26 138.22 139.18 140.15 141.13 142.11 143.10 144.09 145.08 146.08 147.08 148.08 149.07 150.06 151.05 152.03 153.00 153.96 154.90 155.83 156.74 157.62 158.49 159.32 160.13 160.90 161.64 162.33 162.99 163.60 164.16 164.67 165.13 165.53 165.87 166.16 166.38 166.54 166.63 166.67 166.63 166.54 166.38 166.16 165.87 165.53 165.13 164.67 164.16 163.60 162.99 162.33 161.64 160.90 160.13 159.32 158.49 157.62 156.74 155.83 154.90 153.96 153.00 152.03 151.05 150.06 149.07 148.08 147.08 146.08 145.08 144.09 143.10 142.11 141.13 140.15 139.18 138.22 137.26 136.32 135.38 134.45 133.53 132.63 131.73 130.84 129.97 129.10 128.24 127.40 126.57 125.74 124.93 124.13 123.34 122.56 121.79 121.03 120.28 
135.47 136.39 137.31 138.24 139.18 140.12 141.07 142.02 142.98 143.93 144.89 145.85 146.80 147.76 148.71 149.65 150.58 151.50 152.42 153.31 154.19 155.06 155.90 156.71 157.50 158.26 158.99 159.68 160.34 160.95 161.53 162.05 162.53 162.96 163.34 163.66 163.92 164.13 164.28 164.37 164.40 164.37 164.28 164.13 163.92 163.66 163.34 162.96 162.53 162.05 161.53 160.95 160.34 159.68 158.99 158.26 157.50 156.71 155.90 155.06 154.19 153.31 152.42 151.50 150.58 149.65 148.71 147.76 146.80 145.85 144.89 143.93 142.98 142.02 141.07 140.12 139.18 138.24 137.31 136.39 135.47 134.56 133.66 132.77 131.89 131.02 130.15 129.30 128.45 127.62 126.79 125.98 125.18 124.38 123.60 122.82 122.06 121.31 120.56 119.83 
134.63 135.52 136.41 137.31 138.22 139.13 140.04 140.96 141.88 142.80 143.72 144.64 145.55 146.47 147.37 148.27 149.16 150.04 150.91 151.77 152.60 153.42 154.22 154.99 155.74 156.45 157.14 157.79 158.41 158.99 159.53 160.02 160.47 160.87 161.23 161.53 161.78 161.97 162.11 162.19 162.22 162.19 162.11 161.97 161.78 161.53 161.23 160.87 160.47 160.02 159.53 158.99 158.41 157.79 157.14 156.45 155.74 154.99 154.22 153.42 152.60 151.77 150.91 150.04 149.16 148.27 147.37 146.47 145.55 144.64 143.72 142.80 141.88 140.96 140.04 139.13 138.22 137.31 136.41 135.52 134.63 133.75 132.87 132.01 131.15 130.30 129.46 128.63 127.81 126.99 126.19 125.39 124.61 123.83 123.06 122.31 121.56 120.82 120.09 119.37 
133.79 134.65 135.52 136.39 137.26 138.14 139.02 139.91 140.79 141.68 142.56 143.44 144.32 145.20 146.06 146.92 147.77 148.61 149.44 150.25 151.05 151.83 152.58 153.31 154.02 154.70 155.35 155.97 156.55 157.09 157.60 158.06 158.49 158.86 159.19 159.48 159.71 159.89 160.02 160.10 160.13 160.10 160.02 159.89 159.71 159.48 159.19 158.86 158.49 158.06 157.60 157.09 156.55 155.97 155.35 154.70 154.02 153.31 152.58 151.83 151.05 150.25 149.44 148.61 147.77 146.92 146.06 145.20 144.32 143.44 142.56 141.68 140.79 139.91 139.02 138.14 137.26 136.39 135.52 134.65 133.79 132.94 132.09 131.25 130.41 129.59 128.77 127.96 127.16 126.36 125.58 124.80 124.03 123.28 122.53 121.78 121.05 120.33 119.61 118.91 
132.96 133.79 134.63 135.47 136.32 137.17 138.02 138.87 139.72 140.57 141.42 142.27 143.11 143.95 144.78 145.60 146.41 147.22 148.00 148.78 149.53 150.27 150.99 151.68 152.35 153.00 153.61 154.19 154.74 155.26 155.74 156.17 156.57 156.93 157.24 157.50 157.72 157.89 158.02 158.09 158.11 158.09 158.02 157.89 157.72 157.50 157.24 156.93 156.57 156.17 155.74 155.26 154.74 154.19 153.61 153.00 152.35 151.68 150.99 150.27 149.53 148.78 148.00 147.22 146.41 145.60 144.78 143.95 143.11 142.27 141.42 140.57 139.72 138.87 138.02 137.17 136.32 135.47 134.63 133.79 132.96 132.13 131.31 130.49 129.68 128.88 128.08 127.29 126.51 125.74 124.97 124.21 123.46 122.72 121.99 121.26 120.54 119.84 119.14 118.44 
132.13 132.94 133.75 134.56 135.38 136.20 137.02 137.84 138.66 139.48 140.30 141.11 141.92 142.72 143.52 144.31 145.08 145.85 146.60 147.34 148.06 148.76 149.44 150.10 150.74 151.35 151.93 152.48 153.00 153.48 153.93 154.35 154.72 155.06 155.35 155.60 155.80 155.97 156.08 156.15 156.17 156.15 156.08 155.97 155.80 155.60 155.35 155.06 154.72 154.35 153.93 153.48 153.00 152.48 151.93 151.35 150.74 150.10 149.44 148.76 148.06 147.34 146.60 145.85 145.08 144.31 143.52 142.72 141.92 141.11 140.30 139.48 138.66 137.84 137.02 136.20 135.38 134.56 133.75 132.94 132.13 131.33 130.53 129.73 128.95 128.17 127.39 126.62 125.86 125.11 124.36 123.62 122.89 122.16 121.45 120.74 120.03 119.34 118.65 117.98 
131.31 132.09 132.87 133.66 134.45 135.24 136.04 136.83 137.62 138.41 139.19 139.97 140.75 141.52 142.28 143.04 143.78 144.51 145.23 145.93 146.62 147.29 147.93 148.56 149.16 149.74 150.29 150.81 151.31 151.77 152.19 152.58 152.93 153.25 153.53 153.76 153.96 154.11 154.22 154.28 154.30 154.28 154.22 154.11 153.96 153.76 153.53 153.25 152.93 152.58 152.19 151.77 151.31 150.81 150.29 149.74 149.16 148.56 147.93 147.29 146.62 145.93 145.23 144.51 143.78 143.04 142.28 141.52 140.75 139.97 139.19 138.41 137.62 136.83 136.04 135.24 134.45 133.66 132.87 132.09 131.31 130.53 129.75 128.98 128.22 127.46 126.70 125.96 125.21 124.48 123.75 123.03 122.31 121.60 120.90 120.21 119.52 118.84 118.17 117.51 
130.49 131.25 132.01 132.77 133.53 134.30 135.06 135.83 136.59 137.35 138.10 138.86 139.60 140.34 141.07 141.79 142.50 143.20 143.89 144.56 145.21 145.85 146.47 147.06 147.63 148.18 148.71 149.20 149.67 150.10 150.50 150.87 151.21 151.50 151.77 151.99 152.17 152.31 152.42 152.48 152.50 152.48 152.42 152.31 152.17 151.99 151.77 151.50 151.21 150.87 150.50 150.10 149.67 149.20 148.71 148.18 147.63 147.06 146.47 145.85 145.21 144.56 143.89 143.20 142.50 141.79 141.07 140.34 139.60 138.86 138.10 137.35 136.59 135.83 135.06 134.30 133.53 132.77 132.01 131.25 130.49 129.73 128.98 128.24 127.49 126.75 126.02 125.29 124.57 123.85 123.14 122.44 121.74 121.05 120.36 119.68 119.01 118.35 117.69 117.04 
